DISTRICT,DATE,CONFIRMED,RECOVERED,ACTIVE,DEATH
Idukki,30-01-2021,181,154,4869,0
Idukki,31-01-2021,187,354,4702,0
Idukki,01-02-2021,114,193,4623,0
Idukki,02-02-2021,121,70,4673,1
Idukki,03-02-2021,268,76,4865,0
Idukki,04-02-2021,269,116,5018,0
Idukki,05-02-2021,232,330,4920,0
Idukki,06-02-2021,167,258,4827,2
Idukki,07-02-2021,207,354,4680,0
Idukki,08-02-2021,126,545,4261,0
Idukki,09-02-2021,100,388,3972,1
Idukki,10-02-2021,179,385,3766,0
Idukki,11-02-2021,196,481,3481,0
Idukki,12-02-2021,189,293,3377,0
Idukki,13-02-2021,203,219,3361,0
Idukki,14-02-2021,142,211,3292,0
Idukki,15-02-2021,44,104,3232,0
Idukki,16-02-2021,66,113,3185,0
Idukki,17-02-2021,185,205,3165,0
Idukki,18-02-2021,78,134,3109,0
Idukki,19-02-2021,97,93,3113,0
Idukki,20-02-2021,78,263,2928,0
Idukki,21-02-2021,97,153,2872,0
Idukki,22-02-2021,41,206,2707,0
Idukki,23-02-2021,71,327,2450,1
Idukki,24-02-2021,103,294,2259,0
Idukki,25-02-2021,86,146,2199,0
Idukki,26-02-2021,85,108,2176,0
Idukki,27-02-2021,71,266,1981,0
Idukki,28-02-2021,118,217,1882,0
Idukki,01-03-2021,35,40,1877,0
Idukki,02-03-2021,62,128,1811,0
Idukki,03-03-2021,91,46,1856,0
Idukki,04-03-2021,76,62,1870,0
Idukki,05-03-2021,93,75,1888,0
Idukki,06-03-2021,56,203,1741,0
Idukki,07-03-2021,46,139,1648,0
Idukki,08-03-2021,104,44,1708,0
Idukki,09-03-2021,92,70,1730,0
Idukki,10-03-2021,85,90,1725,0
Idukki,11-03-2021,46,75,1696,0
Idukki,12-03-2021,36,80,1652,0
Idukki,13-03-2021,43,67,1627,1
Idukki,14-03-2021,59,44,1642,0
Idukki,15-03-2021,25,45,1622,0
Idukki,16-03-2021,81,97,1606,0
Idukki,17-03-2021,67,94,1579,0
Idukki,18-03-2021,54,72,1559,2
Idukki,19-03-2021,45,46,1557,1
Idukki,20-03-2021,126,24,1655,4
Idukki,21-03-2021,112,51,1715,1
Idukki,22-03-2021,91,17,1789,0
Idukki,23-03-2021,47,45,1791,0
Idukki,24-03-2021,86,52,1824,1
Idukki,25-03-2021,89,59,1854,0
Idukki,26-03-2021,60,58,1856,0
Idukki,27-03-2021,62,86,1832,0
Idukki,28-03-2021,47,25,1854,0
Idukki,29-03-2021,53,30,1876,1
Idukki,30-03-2021,95,71,1900,0
Idukki,31-03-2021,97,43,1954,0
Idukki,01-04-2021,123,53,2024,0
Idukki,02-04-2021,71,48,2047,0
Idukki,03-04-2021,52,88,2011,0
Idukki,04-04-2021,113,192,1932,0
Idukki,05-04-2021,66,61,1937,0
Idukki,06-04-2021,158,41,2054,0
Idukki,07-04-2021,92,31,2114,1
Idukki,08-04-2021,125,39,2200,0
Idukki,09-04-2021,246,48,2398,0
Idukki,10-04-2021,230,95,2533,0
Idukki,11-04-2021,291,77,2747,0
Idukki,12-04-2021,194,46,2894,1
Idukki,13-04-2021,259,106,3046,1
Idukki,14-04-2021,340,57,3329,0
Idukki,15-04-2021,205,40,3494,0
Idukki,16-04-2021,293,123,3664,0
Idukki,17-04-2021,645,117,4192,0
Idukki,18-04-2021,682,70,4804,0
Idukki,19-04-2021,469,53,5220,0
Idukki,20-04-2021,637,97,5760,0
Idukki,21-04-2021,768,142,6386,0
Idukki,22-04-2021,931,129,7187,0
Idukki,23-04-2021,868,227,7828,0
Idukki,24-04-2021,838,96,8569,1
Idukki,25-04-2021,848,247,9170,0
Idukki,26-04-2021,779,350,9599,0
Idukki,27-04-2021,859,272,10186,0
Idukki,28-04-2021,1251,210,11227,0
Idukki,29-04-2021,1153,349,12031,0
Idukki,30-04-2021,1235,533,12733,0
Idukki,01-05-2021,978,307,13404,0
Idukki,02-05-2021,1036,228,14212,0
Idukki,03-05-2021,407,336,14283,0
Idukki,04-05-2021,955,913,14325,0
Idukki,05-05-2021,1396,326,15395,0
Idukki,06-05-2021,956,228,16123,0
Idukki,07-05-2021,1117,391,16849,0
Idukki,08-05-2021,1053,316,17586,0
Idukki,09-05-2021,1046,109,18523,0
Idukki,10-05-2021,422,376,18569,0
Idukki,11-05-2021,1056,1164,18461,0
Idukki,12-05-2021,1305,1287,18479,0
Idukki,13-05-2021,1236,1082,18633,0
Idukki,14-05-2021,1284,836,19080,1
Idukki,15-05-2021,737,691,19125,1
Idukki,16-05-2021,1075,697,19503,0
Idukki,17-05-2021,461,7005,12959,0
Idukki,18-05-2021,830,342,13446,1
Idukki,19-05-2021,1281,194,14533,0
Idukki,20-05-2021,846,1672,13707,0
Idukki,21-05-2021,1111,1500,13318,0
Kottayam,10-03-2020,2,0,2,0
Kottayam,24-03-2020,1,0,3,0
Kottayam,28-03-2020,0,2,1,0
Kottayam,03-04-2020,0,1,0,0
Kottayam,22-04-2020,1,0,1,0
Kottayam,23-04-2020,2,0,3,0
Kottayam,25-04-2020,3,0,6,0
Kottayam,26-04-2020,5,0,11,0
Kottayam,27-04-2020,6,0,17,0
Kottayam,04-05-2020,0,12,5,0
Kottayam,06-05-2020,0,5,0,0
Kottayam,12-05-2020,1,0,1,0
Kottayam,13-05-2020,1,0,2,0
Kottayam,18-05-2020,2,0,4,0
Kottayam,21-05-2020,3,1,6,0
Kottayam,22-05-2020,2,0,8,0
Kottayam,23-05-2020,2,1,9,0
Kottayam,25-05-2020,2,0,11,0
Kottayam,26-05-2020,6,1,16,0
Kottayam,28-05-2020,3,0,19,0
Kottayam,29-05-2020,1,0,20,0
Kottayam,30-05-2020,1,1,20,0
Kottayam,01-06-2020,0,3,17,0
Kottayam,02-06-2020,6,7,16,0
Kottayam,03-06-2020,8,3,21,0
Kottayam,04-06-2020,5,0,26,0
Kottayam,05-06-2020,1,0,27,0
Kottayam,06-06-2020,2,0,29,0
Kottayam,07-06-2020,3,1,31,0
Kottayam,08-06-2020,3,0,34,0
Kottayam,09-06-2020,8,2,40,0
Kottayam,10-06-2020,3,2,41,0
Kottayam,11-06-2020,2,0,43,0
Kottayam,12-06-2020,3,1,45,0
Kottayam,13-06-2020,1,2,44,0
Kottayam,14-06-2020,3,2,45,0
Kottayam,15-06-2020,10,0,55,0
Kottayam,16-06-2020,4,3,56,0
Kottayam,17-06-2020,4,3,57,0
Kottayam,18-06-2020,11,2,66,0
Kottayam,19-06-2020,7,6,67,0
Kottayam,20-06-2020,11,0,78,0
Kottayam,21-06-2020,10,3,85,0
Kottayam,22-06-2020,13,4,94,0
Kottayam,23-06-2020,8,12,90,0
Kottayam,24-06-2020,7,3,94,0
Kottayam,25-06-2020,2,2,94,0
Kottayam,26-06-2020,18,2,110,0
Kottayam,27-06-2020,15,7,118,0
Kottayam,28-06-2020,5,6,117,0
Kottayam,29-06-2020,0,8,109,0
Kottayam,30-06-2020,3,6,106,0
Kottayam,01-07-2020,4,6,104,0
Kottayam,02-07-2020,9,1,112,0
Kottayam,03-07-2020,14,16,110,0
Kottayam,04-07-2020,6,10,106,0
Kottayam,05-07-2020,8,5,109,0
Kottayam,06-07-2020,6,11,104,0
Kottayam,07-07-2020,3,1,106,0
Kottayam,08-07-2020,17,0,123,0
Kottayam,09-07-2020,7,8,122,0
Kottayam,10-07-2020,7,9,120,0
Kottayam,11-07-2020,15,6,129,0
Kottayam,12-07-2020,12,1,140,0
Kottayam,13-07-2020,10,12,138,0
Kottayam,14-07-2020,25,5,158,0
Kottayam,15-07-2020,25,13,170,0
Kottayam,16-07-2020,13,7,176,0
Kottayam,17-07-2020,39,6,209,0
Kottayam,18-07-2020,16,6,219,0
Kottayam,19-07-2020,20,9,230,0
Kottayam,20-07-2020,46,17,259,0
Kottayam,21-07-2020,39,10,288,0
Kottayam,22-07-2020,51,12,327,0
Kottayam,23-07-2020,80,25,382,0
Kottayam,24-07-2020,50,74,358,0
Kottayam,25-07-2020,77,49,386,0
Kottayam,26-07-2020,54,37,403,0
Kottayam,27-07-2020,59,13,448,1
Kottayam,28-07-2020,118,20,546,0
Kottayam,29-07-2020,29,28,547,0
Kottayam,30-07-2020,29,49,527,0
Kottayam,31-07-2020,89,65,551,0
Kottayam,01-08-2020,47,57,541,0
Kottayam,02-08-2020,70,39,572,0
Kottayam,03-08-2020,35,55,552,0
Kottayam,04-08-2020,23,107,468,0
Kottayam,05-08-2020,51,47,472,0
Kottayam,06-08-2020,40,54,458,0
Kottayam,07-08-2020,37,71,424,0
Kottayam,08-08-2020,15,60,379,0
Kottayam,09-08-2020,139,56,462,0
Kottayam,10-08-2020,40,55,447,0
Kottayam,11-08-2020,24,47,424,0
Kottayam,12-08-2020,76,23,476,1
Kottayam,13-08-2020,53,17,512,0
Kottayam,14-08-2020,101,48,565,0
Kottayam,15-08-2020,39,45,559,0
Kottayam,16-08-2020,100,61,598,0
Kottayam,17-08-2020,89,46,641,0
Kottayam,18-08-2020,93,48,686,0
Kottayam,19-08-2020,203,54,835,0
Kottayam,20-08-2020,124,29,930,0
Kottayam,21-08-2020,136,93,973,0
Kottayam,22-08-2020,104,92,985,0
Kottayam,23-08-2020,106,72,1019,0
Kottayam,24-08-2020,89,63,1044,1
Kottayam,25-08-2020,86,67,1063,0
Kottayam,26-08-2020,137,59,1141,0
Kottayam,27-08-2020,189,74,1256,0
Kottayam,28-08-2020,126,82,1300,0
Kottayam,29-08-2020,139,120,1319,0
Kottayam,30-08-2020,223,72,1470,0
Kottayam,31-08-2020,86,90,1466,0
Kottayam,01-09-2020,62,115,1413,0
Kottayam,02-09-2020,145,69,1489,0
Kottayam,03-09-2020,160,117,1532,0
Kottayam,04-09-2020,178,117,1593,0
Kottayam,05-09-2020,119,121,1591,0
Kottayam,06-09-2020,195,130,1656,0
Kottayam,07-09-2020,154,115,1695,0
Kottayam,08-09-2020,168,133,1730,0
Kottayam,09-09-2020,196,91,1835,0
Kottayam,10-09-2020,217,106,1946,0
Kottayam,11-09-2020,221,89,2078,0
Kottayam,12-09-2020,166,138,2106,0
Kottayam,13-09-2020,196,125,2177,0
Kottayam,14-09-2020,122,121,2178,0
Kottayam,15-09-2020,192,138,2232,0
Kottayam,16-09-2020,187,131,2288,0
Kottayam,17-09-2020,204,120,2372,0
Kottayam,18-09-2020,225,112,2485,0
Kottayam,19-09-2020,263,119,2629,0
Kottayam,20-09-2020,274,121,2777,5
Kottayam,21-09-2020,156,136,2797,0
Kottayam,22-09-2020,169,114,2852,0
Kottayam,23-09-2020,262,275,2839,0
Kottayam,24-09-2020,341,130,3050,0
Kottayam,25-09-2020,322,193,3175,4
Kottayam,26-09-2020,389,163,3401,0
Kottayam,27-09-2020,426,123,3703,1
Kottayam,28-09-2020,213,122,3791,3
Kottayam,29-09-2020,336,157,3968,2
Kottayam,30-09-2020,442,128,4281,1
Kottayam,01-10-2020,340,148,4473,0
Kottayam,02-10-2020,432,174,4727,4
Kottayam,03-10-2020,342,202,4867,0
Kottayam,04-10-2020,474,318,5023,0
Kottayam,05-10-2020,354,400,4975,2
Kottayam,06-10-2020,427,361,5038,3
Kottayam,07-10-2020,490,453,5075,0
Kottayam,08-10-2020,231,375,4931,0
Kottayam,09-10-2020,522,452,5000,1
Kottayam,10-10-2020,523,173,5350,0
Kottayam,11-10-2020,417,161,5604,2
Kottayam,12-10-2020,382,455,5531,0
Kottayam,13-10-2020,476,480,5527,0
Kottayam,14-10-2020,350,143,5734,0
Kottayam,15-10-2020,495,178,6051,0
Kottayam,16-10-2020,432,246,6237,0
Kottayam,17-10-2020,411,217,6428,3
Kottayam,18-10-2020,514,216,6726,0
Kottayam,19-10-2020,180,200,6706,0
Kottayam,20-10-2020,473,404,6775,0
Kottayam,21-10-2020,526,404,6897,0
Kottayam,22-10-2020,332,167,7061,1
Kottayam,23-10-2020,426,172,7310,5
Kottayam,24-10-2020,458,517,7249,2
Kottayam,25-10-2020,386,299,7335,1
Kottayam,26-10-2020,194,191,7336,1
Kottayam,27-10-2020,395,236,7495,0
Kottayam,28-10-2020,594,1020,7069,0
Kottayam,29-10-2020,389,1050,6408,0
Kottayam,30-10-2020,367,1007,5766,2
Kottayam,31-10-2020,584,743,5605,2
Kottayam,01-11-2020,434,474,5565,0
Kottayam,02-11-2020,246,334,5476,1
Kottayam,03-11-2020,507,641,5340,2
Kottayam,04-11-2020,571,470,5441,0
Kottayam,05-11-2020,479,480,5440,0
Kottayam,06-11-2020,461,777,5124,0
Kottayam,07-11-2020,500,612,5011,1
Kottayam,08-11-2020,406,623,4794,0
Kottayam,09-11-2020,203,423,4573,0
Kottayam,10-11-2020,426,361,4634,4
Kottayam,11-11-2020,580,353,4855,6
Kottayam,12-11-2020,344,394,4804,1
Kottayam,13-11-2020,347,317,4831,3
Kottayam,14-11-2020,425,215,5035,6
Kottayam,15-11-2020,266,470,4831,0
Kottayam,16-11-2020,165,683,4313,0
Kottayam,17-11-2020,429,501,4240,1
Kottayam,18-11-2020,373,776,3833,4
Kottayam,19-11-2020,342,402,3771,2
Kottayam,20-11-2020,423,301,3892,1
Kottayam,21-11-2020,423,271,4042,2
Kottayam,22-11-2020,355,528,3869,0
Kottayam,23-11-2020,279,175,3970,3
Kottayam,24-11-2020,461,463,3966,2
Kottayam,25-11-2020,450,436,3977,3
Kottayam,26-11-2020,425,204,4197,1
Kottayam,27-11-2020,346,202,4337,4
Kottayam,28-11-2020,629,512,4453,1
Kottayam,29-11-2020,399,215,4632,5
Kottayam,30-11-2020,243,156,4716,3
Kottayam,01-12-2020,585,399,4900,2
Kottayam,02-12-2020,537,264,5170,3
Kottayam,03-12-2020,337,377,5130,0
Kottayam,04-12-2020,570,500,5194,6
Kottayam,05-12-2020,567,588,5172,1
Kottayam,06-12-2020,387,613,4945,1
Kottayam,07-12-2020,202,354,4791,2
Kottayam,08-12-2020,695,460,5020,6
Kottayam,09-12-2020,497,311,5206,0
Kottayam,10-12-2020,346,312,5239,1
Kottayam,11-12-2020,326,243,5320,2
Kottayam,12-12-2020,593,387,5524,2
Kottayam,13-12-2020,416,455,5485,0
Kottayam,14-12-2020,252,352,5384,1
Kottayam,15-12-2020,758,440,5702,0
Kottayam,16-12-2020,568,409,5861,0
Kottayam,17-12-2020,505,576,5789,1
Kottayam,18-12-2020,538,463,5864,0
Kottayam,19-12-2020,578,462,5978,2
Kottayam,20-12-2020,905,415,6466,2
Kottayam,21-12-2020,217,511,6170,2
Kottayam,22-12-2020,760,474,6456,0
Kottayam,23-12-2020,642,530,6566,1
Kottayam,24-12-2020,498,493,6569,2
Kottayam,25-12-2020,599,485,6683,0
Kottayam,26-12-2020,250,413,6518,2
Kottayam,27-12-2020,509,239,6786,2
Kottayam,28-12-2020,241,301,6726,0
Kottayam,29-12-2020,777,581,6920,2
Kottayam,30-12-2020,542,517,6941,4
Kottayam,31-12-2020,481,384,7038,0
Kottayam,01-01-2021,477,480,7033,2
Kottayam,02-01-2021,540,893,6680,0
Kottayam,03-01-2021,408,499,6585,3
Kottayam,04-01-2021,263,800,6048,0
Kottayam,05-01-2021,715,707,6054,2
Kottayam,06-01-2021,555,736,5873,0
Kottayam,07-01-2021,515,349,6039,0
Kottayam,08-01-2021,462,545,5952,3
Kottayam,09-01-2021,574,920,5604,2
Kottayam,10-01-2021,345,470,5476,3
Kottayam,11-01-2021,321,193,5604,0
Kottayam,12-01-2021,709,850,5462,1
Kottayam,13-01-2021,589,548,5502,1
Kottayam,14-01-2021,459,429,5531,1
Kottayam,15-01-2021,567,574,5523,1
Kottayam,16-01-2021,552,586,5486,2
Kottayam,17-01-2021,399,367,5517,1
Kottayam,18-01-2021,308,109,5715,1
Kottayam,19-01-2021,674,126,6263,0
Kottayam,20-01-2021,704,314,6652,1
Kottayam,21-01-2021,647,697,6601,1
Kottayam,22-01-2021,581,900,6281,1
Kottayam,23-01-2021,702,403,6580,0
Kottayam,24-01-2021,622,320,6881,1
Kottayam,25-01-2021,311,439,6753,0
Kottayam,26-01-2021,638,564,6827,0
Kottayam,27-01-2021,517,288,7056,0
Kottayam,28-01-2021,522,482,7095,1
Kottayam,29-01-2021,623,639,7075,4
Kottayam,30-01-2021,487,1415,6147,0
Kottayam,31-01-2021,511,424,6234,0
Kottayam,01-02-2021,302,681,5855,0
Kottayam,02-02-2021,621,496,5980,0
Kottayam,03-02-2021,588,341,6226,1
Kottayam,04-02-2021,450,829,5847,0
Kottayam,05-02-2021,458,466,5837,2
Kottayam,06-02-2021,512,1050,5298,1
Kottayam,07-02-2021,639,709,5228,0
Kottayam,08-02-2021,363,461,5130,0
Kottayam,09-02-2021,555,1194,4491,0
Kottayam,10-02-2021,575,234,4831,1
Kottayam,11-02-2021,383,502,4708,3
Kottayam,12-02-2021,565,374,4899,0
Kottayam,13-02-2021,376,306,4968,1
Kottayam,14-02-2021,532,297,5203,0
Kottayam,15-02-2021,289,489,5003,0
Kottayam,16-02-2021,471,699,4775,0
Kottayam,17-02-2021,506,287,4992,2
Kottayam,18-02-2021,361,403,4949,1
Kottayam,19-02-2021,407,378,4978,0
Kottayam,20-02-2021,267,539,4706,0
Kottayam,21-02-2021,440,212,4934,0
Kottayam,22-02-2021,145,861,4216,1
Kottayam,23-02-2021,389,377,4228,0
Kottayam,24-02-2021,354,449,4133,0
Kottayam,25-02-2021,379,676,3834,2
Kottayam,26-02-2021,227,548,3513,0
Kottayam,27-02-2021,236,411,3338,0
Kottayam,28-02-2021,363,269,3431,1
Kottayam,01-03-2021,103,256,3278,0
Kottayam,02-03-2021,217,200,3295,0
Kottayam,03-03-2021,241,272,3262,2
Kottayam,04-03-2021,224,531,2955,0
Kottayam,05-03-2021,185,313,2827,0
Kottayam,06-03-2021,223,370,2680,0
Kottayam,07-03-2021,142,238,2583,1
Kottayam,08-03-2021,80,186,2477,0
Kottayam,09-03-2021,279,175,2581,0
Kottayam,10-03-2021,180,281,2480,0
Kottayam,11-03-2021,188,498,2170,0
Kottayam,12-03-2021,127,36,2260,1
Kottayam,13-03-2021,168,263,2163,1
Kottayam,14-03-2021,161,169,2155,0
Kottayam,15-03-2021,68,334,1889,0
Kottayam,16-03-2021,217,155,1951,0
Kottayam,17-03-2021,169,197,1922,1
Kottayam,18-03-2021,158,105,1975,0
Kottayam,19-03-2021,125,156,1942,2
Kottayam,20-03-2021,164,358,1747,0
Kottayam,21-03-2021,144,120,1770,1
Kottayam,22-03-2021,70,115,1725,0
Kottayam,23-03-2021,190,259,1656,0
Kottayam,24-03-2021,191,212,1635,0
Kottayam,25-03-2021,152,128,1658,1
Kottayam,26-03-2021,111,145,1624,0
Kottayam,27-03-2021,212,124,1709,3
Kottayam,28-03-2021,139,122,1724,2
Kottayam,29-03-2021,85,173,1636,0
Kottayam,30-03-2021,190,131,1694,1
Kottayam,31-03-2021,170,120,1743,1
Kottayam,01-04-2021,199,138,1802,2
Kottayam,02-04-2021,184,190,1796,0
Kottayam,03-04-2021,126,174,1747,1
Kottayam,04-04-2021,230,143,1834,0
Kottayam,05-04-2021,164,221,1776,1
Kottayam,06-04-2021,354,125,2005,0
Kottayam,07-04-2021,300,230,2074,1
Kottayam,08-04-2021,324,165,2230,3
Kottayam,09-04-2021,417,250,2397,0
Kottayam,10-04-2021,376,160,2611,2
Kottayam,11-04-2021,666,176,3101,0
Kottayam,12-04-2021,407,337,3171,0
Kottayam,13-04-2021,629,216,3581,3
Kottayam,14-04-2021,816,236,4161,0
Kottayam,15-04-2021,751,253,4655,4
Kottayam,16-04-2021,780,269,5163,3
Kottayam,17-04-2021,1154,264,6050,2
Kottayam,18-04-2021,1703,316,7435,2
Kottayam,19-04-2021,973,272,8135,1
Kottayam,20-04-2021,1510,330,9315,0
Kottayam,21-04-2021,2140,379,11072,4
Kottayam,22-04-2021,2485,540,13011,6
Kottayam,23-04-2021,1986,538,14457,2
Kottayam,24-04-2021,2062,694,15825,0
Kottayam,25-04-2021,2666,538,17950,3
Kottayam,26-04-2021,1275,286,18937,2
Kottayam,27-04-2021,2970,4729,17169,9
Kottayam,28-04-2021,2917,4285,15799,2
Kottayam,29-04-2021,3616,6137,13278,0
Kottayam,30-04-2021,2917,1804,14388,3
Kottayam,01-05-2021,2515,1903,15000,0
Kottayam,02-05-2021,2815,1025,16790,0
Kottayam,03-05-2021,1650,1825,16615,0
Kottayam,04-05-2021,2170,3890,14895,0
Kottayam,05-05-2021,3432,2053,16274,0
Kottayam,06-05-2021,2865,3013,16107,19
Kottayam,07-05-2021,2153,3063,15197,0
Kottayam,08-05-2021,2395,1404,16187,1
Kottayam,09-05-2021,2324,1447,17064,0
Kottayam,10-05-2021,1713,2054,16723,0
Kottayam,11-05-2021,2566,1975,17314,0
Kottayam,12-05-2021,2904,2171,18036,11
Kottayam,13-05-2021,2771,3491,17316,0
Kottayam,14-05-2021,2043,2174,17185,0
Kottayam,15-05-2021,2012,2190,17007,0
Kottayam,16-05-2021,1806,2461,16350,2
Kottayam,17-05-2021,1349,3004,14695,0
Kottayam,18-05-2021,1855,3753,12795,2
Kottayam,19-05-2021,1988,2527,12252,4
Kottayam,20-05-2021,1826,2502,11565,11
Kottayam,21-05-2021,1760,1486,11836,3
Alappuzha,02-02-2020,1,0,1,0
Alappuzha,16-02-2020,0,1,0,0
Alappuzha,24-03-2020,1,0,1,0
Alappuzha,04-04-2020,1,0,2,0
Alappuzha,07-04-2020,0,1,1,0
Alappuzha,08-04-2020,2,0,3,0
Alappuzha,17-04-2020,0,1,2,0
Alappuzha,20-04-2020,0,2,0,0
Alappuzha,15-05-2020,2,0,2,0
Alappuzha,18-05-2020,2,0,4,0
Alappuzha,19-05-2020,1,0,5,0
Alappuzha,20-05-2020,1,0,6,0
Alappuzha,21-05-2020,2,0,8,0
Alappuzha,23-05-2020,5,0,13,0
Alappuzha,24-05-2020,4,0,17,0
Alappuzha,25-05-2020,3,0,20,0
Alappuzha,26-05-2020,3,1,22,0
Alappuzha,27-05-2020,7,1,28,0
Alappuzha,28-05-2020,1,0,29,0
Alappuzha,29-05-2020,3,0,32,0
Alappuzha,30-05-2020,2,0,33,1
Alappuzha,31-05-2020,6,0,39,0
Alappuzha,01-06-2020,2,0,41,0
Alappuzha,02-06-2020,10,0,51,0
Alappuzha,03-06-2020,7,1,57,0
Alappuzha,04-06-2020,8,0,65,0
Alappuzha,05-06-2020,5,4,66,0
Alappuzha,06-06-2020,4,0,70,0
Alappuzha,07-06-2020,7,3,74,0
Alappuzha,08-06-2020,5,0,79,0
Alappuzha,09-06-2020,11,2,88,0
Alappuzha,10-06-2020,1,7,82,0
Alappuzha,12-06-2020,13,0,95,0
Alappuzha,13-06-2020,9,0,104,0
Alappuzha,14-06-2020,0,2,102,0
Alappuzha,15-06-2020,5,0,107,0
Alappuzha,16-06-2020,7,5,109,0
Alappuzha,17-06-2020,1,16,94,0
Alappuzha,18-06-2020,9,10,93,0
Alappuzha,19-06-2020,13,4,102,0
Alappuzha,20-06-2020,4,12,94,0
Alappuzha,21-06-2020,10,10,94,0
Alappuzha,22-06-2020,12,1,105,0
Alappuzha,23-06-2020,19,0,124,0
Alappuzha,24-06-2020,15,13,126,0
Alappuzha,25-06-2020,18,3,141,0
Alappuzha,26-06-2020,21,0,162,0
Alappuzha,27-06-2020,13,6,169,0
Alappuzha,28-06-2020,10,5,174,0
Alappuzha,29-06-2020,5,9,170,0
Alappuzha,30-06-2020,9,0,179,0
Alappuzha,01-07-2020,8,9,178,0
Alappuzha,02-07-2020,16,8,186,0
Alappuzha,03-07-2020,21,2,205,0
Alappuzha,04-07-2020,20,36,189,0
Alappuzha,05-07-2020,13,2,200,0
Alappuzha,06-07-2020,15,7,208,0
Alappuzha,07-07-2020,18,4,221,0
Alappuzha,08-07-2020,18,16,223,0
Alappuzha,09-07-2020,22,8,237,0
Alappuzha,10-07-2020,50,24,263,0
Alappuzha,11-07-2020,87,11,339,0
Alappuzha,12-07-2020,57,2,393,1
Alappuzha,13-07-2020,119,7,505,0
Alappuzha,14-07-2020,34,17,521,1
Alappuzha,15-07-2020,20,0,541,0
Alappuzha,16-07-2020,20,13,548,0
Alappuzha,17-07-2020,57,7,598,0
Alappuzha,18-07-2020,42,36,604,0
Alappuzha,19-07-2020,52,34,622,0
Alappuzha,20-07-2020,53,10,665,0
Alappuzha,21-07-2020,46,72,639,0
Alappuzha,22-07-2020,120,19,740,0
Alappuzha,23-07-2020,82,39,783,0
Alappuzha,24-07-2020,44,49,777,1
Alappuzha,25-07-2020,102,70,809,0
Alappuzha,26-07-2020,46,50,805,0
Alappuzha,27-07-2020,30,150,685,0
Alappuzha,28-07-2020,84,80,688,1
Alappuzha,29-07-2020,38,35,688,0
Alappuzha,30-07-2020,55,20,721,0
Alappuzha,31-07-2020,35,25,731,0
Alappuzha,01-08-2020,67,100,698,0
Alappuzha,02-08-2020,38,15,721,0
Alappuzha,03-08-2020,101,50,771,1
Alappuzha,04-08-2020,126,55,842,0
Alappuzha,05-08-2020,108,60,890,0
Alappuzha,06-08-2020,99,30,959,0
Alappuzha,07-08-2020,61,70,949,1
Alappuzha,08-08-2020,169,100,1017,1
Alappuzha,09-08-2020,110,35,1092,0
Alappuzha,10-08-2020,30,25,1097,0
Alappuzha,11-08-2020,146,70,1173,0
Alappuzha,12-08-2020,118,60,1231,0
Alappuzha,13-08-2020,72,70,1233,0
Alappuzha,14-08-2020,113,66,1280,0
Alappuzha,15-08-2020,118,80,1318,0
Alappuzha,16-08-2020,86,30,1374,0
Alappuzha,17-08-2020,139,111,1401,2
Alappuzha,18-08-2020,126,65,1462,0
Alappuzha,19-08-2020,253,65,1650,0
Alappuzha,20-08-2020,198,75,1773,0
Alappuzha,21-08-2020,155,67,1860,1
Alappuzha,22-08-2020,87,125,1822,0
Alappuzha,23-08-2020,241,53,2009,1
Alappuzha,24-08-2020,60,150,1919,0
Alappuzha,25-08-2020,170,60,2027,2
Alappuzha,26-08-2020,193,95,2125,0
Alappuzha,27-08-2020,172,130,2166,1
Alappuzha,28-08-2020,286,150,2302,0
Alappuzha,29-08-2020,175,236,2241,0
Alappuzha,30-08-2020,92,258,2075,0
Alappuzha,31-08-2020,137,75,2137,0
Alappuzha,01-09-2020,32,302,1867,0
Alappuzha,02-09-2020,159,288,1738,0
Alappuzha,03-09-2020,87,212,1613,0
Alappuzha,04-09-2020,106,438,1281,0
Alappuzha,05-09-2020,131,32,1380,0
Alappuzha,06-09-2020,221,36,1564,1
Alappuzha,07-09-2020,78,132,1510,0
Alappuzha,08-09-2020,217,147,1580,0
Alappuzha,09-09-2020,240,83,1737,0
Alappuzha,10-09-2020,267,87,1916,1
Alappuzha,11-09-2020,200,199,1915,2
Alappuzha,12-09-2020,163,146,1932,0
Alappuzha,13-09-2020,252,46,2138,0
Alappuzha,14-09-2020,107,198,2047,0
Alappuzha,15-09-2020,338,234,2151,0
Alappuzha,16-09-2020,323,120,2354,0
Alappuzha,17-09-2020,367,196,2525,0
Alappuzha,18-09-2020,274,146,2653,0
Alappuzha,19-09-2020,348,224,2777,0
Alappuzha,20-09-2020,219,202,2794,0
Alappuzha,21-09-2020,112,234,2672,0
Alappuzha,22-09-2020,403,231,2844,0
Alappuzha,23-09-2020,501,167,3178,0
Alappuzha,24-09-2020,453,183,3440,7
Alappuzha,25-09-2020,551,218,3768,4
Alappuzha,26-09-2020,414,335,3843,4
Alappuzha,27-09-2020,476,306,4012,1
Alappuzha,28-09-2020,249,349,3910,2
Alappuzha,29-09-2020,524,273,4161,0
Alappuzha,30-09-2020,679,302,4535,3
Alappuzha,01-10-2020,804,191,5147,1
Alappuzha,02-10-2020,605,342,5406,3
Alappuzha,03-10-2020,633,486,5553,0
Alappuzha,04-10-2020,544,608,5485,4
Alappuzha,05-10-2020,199,387,5293,4
